1|0	0.13513513513513514	0.0	0.02702702702702703	0.02702702702702703	0.02702702702702703	0.10810810810810811	0.0	0.13513513513513514	0.1891891891891892	0.02702702702702703	0.0	0.02702702702702703	0.02702702702702703	0.08108108108108109	0.02702702702702703	0.0	0.02702702702702703	0.10810810810810811	0.02702702702702703	0.0
2|0	0.20833333333333334	0.08333333333333333	0.0	0.0	0.125	0.041666666666666664	0.0	0.125	0.16666666666666666	0.08333333333333333	0.0	0.0	0.08333333333333333	0.0	0.0	0.041666666666666664	0.0	0.041666666666666664	0.0	0.0
3|0	0.09090909090909091	0.0	0.0	0.0	0.18181818181818182	0.0	0.0	0.0	0.36363636363636365	0.18181818181818182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18181818181818182	0.0
4|0	0.07407407407407407	0.0	0.07407407407407407	0.037037037037037035	0.037037037037037035	0.037037037037037035	0.037037037037037035	0.0	0.1111111111111111	0.1111111111111111	0.037037037037037035	0.07407407407407407	0.037037037037037035	0.037037037037037035	0.14814814814814814	0.07407407407407407	0.0	0.037037037037037035	0.0	0.037037037037037035
5|0	0.08695652173913043	0.0	0.0	0.043478260869565216	0.13043478260869565	0.17391304347826086	0.043478260869565216	0.08695652173913043	0.17391304347826086	0.043478260869565216	0.043478260869565216	0.043478260869565216	0.0	0.0	0.0	0.08695652173913043	0.0	0.043478260869565216	0.0	0.0
6|0	0.3333333333333333	0.0	0.0	0.0	0.047619047619047616	0.0	0.0	0.0	0.38095238095238093	0.23809523809523808	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7|0	0.07407407407407407	0.0	0.07407407407407407	0.0	0.037037037037037035	0.0	0.037037037037037035	0.0	0.1111111111111111	0.1111111111111111	0.037037037037037035	0.07407407407407407	0.037037037037037035	0.037037037037037035	0.1111111111111111	0.07407407407407407	0.0	0.037037037037037035	0.1111111111111111	0.037037037037037035
8|0	0.034482758620689655	0.20689655172413793	0.0	0.034482758620689655	0.0	0.06896551724137931	0.0	0.13793103448275862	0.034482758620689655	0.0	0.0	0.034482758620689655	0.06896551724137931	0.0	0.034482758620689655	0.13793103448275862	0.034482758620689655	0.10344827586206896	0.034482758620689655	0.034482758620689655
9|0	0.0	0.0	0.0	0.0	0.0	0.16666666666666666	0.0	0.16666666666666666	0.25	0.16666666666666666	0.0	0.0	0.0	0.0	0.08333333333333333	0.08333333333333333	0.0	0.0	0.08333333333333333	0.0
10|0	0.23076923076923078	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	0.3076923076923077	0.38461538461538464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
11|0	0.23076923076923078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3076923076923077	0.3076923076923077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15384615384615385	0.0	0.0
12|0	0.14814814814814814	0.0	0.0	0.037037037037037035	0.0	0.18518518518518517	0.037037037037037035	0.07407407407407407	0.14814814814814814	0.18518518518518517	0.0	0.0	0.0	0.0	0.0	0.07407407407407407	0.07407407407407407	0.0	0.0	0.037037037037037035
13|0	0.125	0.08333333333333333	0.0	0.0	0.125	0.041666666666666664	0.0	0.20833333333333334	0.16666666666666666	0.08333333333333333	0.0	0.0	0.08333333333333333	0.0	0.0	0.041666666666666664	0.041666666666666664	0.0	0.0	0.0
14|0	0.12	0.0	0.0	0.04	0.04	0.08	0.08	0.04	0.08	0.16	0.0	0.0	0.08	0.0	0.0	0.04	0.0	0.24	0.0	0.0
15|0	0.047619047619047616	0.0	0.0	0.0	0.047619047619047616	0.19047619047619047	0.09523809523809523	0.047619047619047616	0.0	0.19047619047619047	0.0	0.0	0.047619047619047616	0.0	0.0	0.09523809523809523	0.0	0.23809523809523808	0.0	0.0
16|0	0.14285714285714285	0.015873015873015872	0.015873015873015872	0.031746031746031744	0.047619047619047616	0.09523809523809523	0.015873015873015872	0.07936507936507936	0.09523809523809523	0.07936507936507936	0.015873015873015872	0.047619047619047616	0.0	0.07936507936507936	0.031746031746031744	0.015873015873015872	0.06349206349206349	0.1111111111111111	0.015873015873015872	0.0
17|0	0.25	0.0	0.0	0.0	0.08333333333333333	0.0	0.0	0.0	0.3333333333333333	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
18|0	0.0	0.2	0.0	0.03333333333333333	0.03333333333333333	0.1	0.0	0.13333333333333333	0.03333333333333333	0.0	0.0	0.03333333333333333	0.06666666666666667	0.0	0.03333333333333333	0.2	0.0	0.1	0.0	0.03333333333333333
19|0	0.0	0.0	0.07692307692307693	0.0	0.15384615384615385	0.0	0.0	0.15384615384615385	0.15384615384615385	0.07692307692307693	0.0	0.0	0.0	0.07692307692307693	0.23076923076923078	0.0	0.0	0.07692307692307693	0.0	0.0
20|0	0.0625	0.0	0.0	0.0	0.0625	0.0625	0.0	0.125	0.375	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1875	0.0	0.0
21|0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09090909090909091	0.09090909090909091	0.0	0.0	0.0	0.0	0.36363636363636365	0.0	0.0	0.09090909090909091	0.36363636363636365	0.0
22|0	0.13333333333333333	0.2	0.0	0.03333333333333333	0.03333333333333333	0.1	0.0	0.1	0.0	0.03333333333333333	0.0	0.0	0.03333333333333333	0.03333333333333333	0.13333333333333333	0.0	0.03333333333333333	0.0	0.03333333333333333	0.1
23|0	0.0	0.0	0.0	0.10526315789473684	0.05263157894736842	0.05263157894736842	0.0	0.10526315789473684	0.21052631578947367	0.05263157894736842	0.10526315789473684	0.10526315789473684	0.05263157894736842	0.0	0.10526315789473684	0.0	0.0	0.05263157894736842	0.0	0.0
24|0	0.2	0.0	0.0	0.0	0.06666666666666667	0.0	0.0	0.0	0.4666666666666667	0.26666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
25|0	0.0	0.0	0.0	0.058823529411764705	0.0	0.11764705882352941	0.0	0.058823529411764705	0.058823529411764705	0.11764705882352941	0.23529411764705882	0.0	0.058823529411764705	0.0	0.17647058823529413	0.058823529411764705	0.058823529411764705	0.0	0.0	0.0
